Time Offset,CAN_ID,DLC,Payload 
9.025461,0x0100,8,C5D60FF084AEB794
9.028664,0x0200,8,0C0E056F446B8C98
9.033518,0x0200,8,0D6296FE7BB1C9B0
9.035337,0x0100,8,52C44C167125E9DE
9.038936,0x0200,8,0EB57E3164A13C38
9.043739,0x0200,8,0F6B5C6F72423865
9.044627,0x0101,8,F2F96D58943813CB
9.044971,0x0100,8,3837074FC67E882D
9.049215,0x0200,8,107B6C3F3C76FEDE
9.049659,0x0018,8,0000000000000000
9.054081,0x0200,8,11C4DAF4AE244739
9.055079,0x0100,8,79BDBCB0DFBE94DE
9.059235,0x0200,8,12C2FD7582687A66
9.06306,0x00F0,8,0004000000000000
9.063899,0x0200,8,13C807D204B06CCE
9.064582,0x0101,8,09AC7543141E093E
9.06578,0x0100,8,6AFC872E794EC2C1
9.068437,0x0200,8,140A8A9EFE1E2BE8
9.073208,0x0200,8,15CF0E37FFD64D49
9.075027,0x0100,8,C151BCF2AB5EB38A
9.077919,0x0200,8,169FF30B3A8A68AA
9.082944,0x0200,8,17BAE3D88AEE650F
9.084842,0x0101,8,0297E261B9BAF2EB
9.084912,0x0100,8,5BD25DC4E9DF3806
9.087785,0x0200,8,185FA2D953BE181B
9.092286,0x0200,8,19844667ECCFE50C
9.095012,0x0100,8,129ACCA63629B379
9.097285,0x0200,8,1AE5CABF711B0EE1
9.100903,0x0018,8,0000000000000000
9.102114,0x00F0,8,0004000000000000
9.104957,0x0100,8,2E260431D7790C5A
9.104995,0x0101,8,8B6B0C66E26C4E42
9.107565,0x0200,8,1C52CAB53B166362
9.112838,0x0200,8,1DFCED6ED3E81486
9.115177,0x0100,8,A53CC6494670454D
9.121563,0x0300,8,DE059FF7DC24BDE6
9.122845,0x0200,8,1F235A9B153BB30E
9.125357,0x0101,8,E8ADFCCAC6753B0C
9.1256,0x0100,8,AF631D319B0DEEE7
9.127911,0x0200,8,207FA68E91FCFFB3
9.132932,0x0200,8,216045A593216697
9.136545,0x0100,8,18B4B2B2F87DC432
9.137518,0x0200,8,2239E6404B5AF3B8
9.142365,0x0200,8,233E092A6D2B30CC
9.143582,0x00F0,8,0004000000000000
9.146018,0x0101,8,FEC44A3DCDB616F2
9.146968,0x0200,8,2437F56F446A68A6
9.151631,0x0200,8,257E8024001B0B20
9.152554,0x0018,8,0000000000000000
9.155412,0x0100,8,23B2EB2EC5760C3B
9.156214,0x0200,8,26C1BB9BDAFB6780
9.16113,0x0200,8,27C83D09A868C973
9.165552,0x0100,8,A72B5391CE9E7C5D
9.165941,0x0101,8,53596B9830C41E98
9.16627,0x0200,8,280D0F9889AD4068
9.171055,0x0200,8,294328C15A53C60D
9.175742,0x0200,8,2ADE621227CCC521
9.180999,0x0200,8,2B9DBDF18AC0E808
9.182419,0x0201,8,D7A646D08E5753A3
9.182815,0x00F0,8,0004000000000000
9.184371,0x0100,8,7EEFEE451062D4D6
9.185713,0x0200,8,2C50CB7E8AF6DB28
9.186374,0x0101,8,0ED6CA615EBC0455
9.190838,0x0200,8,2DD2F80229F18AD9
9.194108,0x0100,8,C1F91154B950AA6C
9.19569,0x0200,8,2EFFC8ACF1C1CD25
9.201057,0x0200,8,2F3F0E8898490BAC
9.203826,0x0100,8,B5612C9C95AABCE7
9.204284,0x0018,8,0000000000000000
9.206258,0x0101,8,24A9C5029CFE40AF
9.2063,0x0200,8,30F564EB375EAAA8
9.211393,0x0200,8,316AB044EE59B47C
9.213572,0x0100,8,BB6E36F04908ED9D
9.216341,0x0200,8,321DBBABE80933C2
9.221809,0x0300,8,B887F68424908A06
9.22182,0x0200,8,33394275460AFAA2
9.222095,0x00F0,8,0004000000000000
9.223843,0x0100,8,0EDDE4A8B480E77C
9.225433,0x0101,8,ACE6B6C45ACADA81
9.227138,0x0200,8,347136E56704570D
9.232466,0x0200,8,35F469EA8360D24D
9.234692,0x0100,8,72A15813BF0395E6
9.237343,0x0200,8,361D872DE26DC02D
9.242334,0x0200,8,37BE1EE20B4314D7
9.244553,0x0100,8,58EE923EE6EF7765
9.245427,0x0101,8,AC4F888E4962E291
9.247349,0x0200,8,38E07D68BBCF0B8E
9.252358,0x0200,8,39A1FC9EBC1B7D34
9.253993,0x0018,8,0000000000000000
9.254939,0x0100,8,C460534B84897CA9
9.257611,0x0200,8,3AC688655388B90A
9.262156,0x0200,8,3BFED19528A8185A
9.262776,0x00F0,8,0004000000000000
9.265155,0x0100,8,95ABC63400E06206
9.266353,0x0101,8,72CC8028589554D5
9.266948,0x0200,8,3C7AD4B7C6304E22
9.271954,0x0200,8,3DC83EE24AE602B7
9.274695,0x0100,8,6823CA99DAEFEC78
9.277253,0x0200,8,3E1B9D910ABAC474
9.281857,0x0200,8,3F72E8F7076ADB80
9.285213,0x0100,8,6EF75EC55F5EA195
9.285536,0x0101,8,9476DFCE25FCD804
9.286731,0x0200,8,4042A33CEBA91D4C
9.291576,0x0200,8,41257572FFB0DA87
9.296016,0x0100,8,D8D64C5515067048
9.296219,0x0200,8,423A8EC41D8FA8B4
9.30121,0x0200,8,4312E5928A83326C
9.301639,0x00F0,8,0004000000000000
9.304168,0x0018,8,0000000000000000
9.305445,0x0100,8,E4A0A082A9C65E5C
9.306194,0x0200,8,44CD7A75917FC2A2
9.30638,0x0101,8,07CD04687063B591
9.315723,0x0100,8,8BE5BF2DE32BD78B
9.316388,0x0200,8,463021FB9F28C677
9.321552,0x0200,8,471CA472C0B700A6
9.323385,0x0300,8,760D8AA7944DE491
9.325826,0x0100,8,884C350405C32465
9.326656,0x0101,8,C4DEFD3C30EA52AF
9.326787,0x0200,8,4836EA3E3421A87C
9.331833,0x0200,8,4952DB0E7EA632D9
9.335171,0x0100,8,CC29CE884C8E9766
9.337064,0x0200,8,4A7B7CA674DB6BB5
9.341202,0x00F0,8,0004000000000000
9.341755,0x0200,8,4BB6AC10B63E9C5A
9.346165,0x0101,8,E80C8547F365A87F
9.34666,0x0200,8,4C34CC26F9B2027F
9.351823,0x0200,8,4D6D346F0A33BB43
9.355015,0x0100,8,022384B00E1FB7D5
9.355751,0x0018,8,0000000000000000
9.356458,0x0200,8,4EFEA74EA919B85A
9.361021,0x0200,8,4F70D20E36BEC72C
9.365704,0x0101,8,EF555BCA57330167
9.365794,0x0100,8,F1E08A9B47405F67
9.365916,0x0200,8,5005579347B0AA19
9.371387,0x0200,8,510CCFEE9FF11B9A
9.374963,0x0100,8,0CC040E80032B961
9.376658,0x0200,8,52D59ADB004E293D
9.381068,0x00F0,8,0000000000000000
9.381681,0x0200,8,53B97733288E9A3C
9.385215,0x0201,8,093115006B2B239D
9.385902,0x0100,8,192B9B82C590662F
9.386348,0x0200,8,54C6472C3A9B48E6
9.386557,0x0101,8,C700453E93E601AA
9.391833,0x0200,8,55C0115E5BF468B2
9.395046,0x0100,8,E732543A8DE435EE
9.397141,0x0200,8,56B0806E6E314DF2
9.401718,0x0200,8,57CD189A4257DC14
9.404764,0x0018,8,0000000000000000
9.405899,0x0100,8,EB2A3CD6B985E19C
9.406279,0x0200,8,58334DEAE55406E8
9.407365,0x0101,8,AFD9350662A329D9
9.4114,0x0200,8,59F455B53EC61167
9.416191,0x0100,8,D741B8015EB7A67F
9.416457,0x0200,8,5AD9EA9BB2E94687
9.421783,0x0200,8,5BC794F77AE1B739
9.421927,0x00F0,8,0000000000000000
9.423544,0x0300,8,A6F15770CE089328
9.425775,0x0100,8,9F0D0163ABD0333C
9.426503,0x0200,8,5CE28D720C8C93BF
9.427898,0x0101,8,AB3F7F55EE8FF320
9.431594,0x0200,8,5DD294202B5BA428
9.434856,0x0100,8,AC15CB8817E996A1
9.436757,0x0200,8,5EBF5B2911C681BC
9.44207,0x0200,8,5FD0957EA638ED31
9.444327,0x0100,8,3DAD4C6CF9921920
9.447039,0x0200,8,607714DCC74BA73E
9.448199,0x0101,8,2113B5BC5CB40F87
9.451552,0x0200,8,61709FA391B1BDF1
9.454111,0x0018,8,0000000000000000
9.454396,0x0100,8,B51DA1753FA23F28
9.456218,0x0200,8,62E1602782AE322A
9.46115,0x0200,8,63CD256DA4DC2626
9.461629,0x00F0,8,0000000000000000
9.466237,0x0200,8,6482EAF024E7806A
9.468775,0x0101,8,D3B8A443839F59A7
9.471414,0x0200,8,6535D750EEFD5EDD
9.473738,0x0100,8,D50E06AD69C6849C
9.476581,0x0200,8,6607AB616BF1D598
9.481202,0x0200,8,6759402DCE9BE20A
9.484009,0x0100,8,EFBAA06D9134AD14
9.486547,0x0200,8,6877A2DF5EDB89FB
9.487778,0x0101,8,1CDB46C25CA59D42
9.491239,0x0200,8,69076AEEA293DF62
9.493196,0x0100,8,57BF338191CDD6CE
9.496661,0x0200,8,6A96123D624BECAC
9.501332,0x00F0,8,0000000000000000
9.501783,0x0200,8,6B91D37B0B82F7C9
9.502511,0x0100,8,23B6B9ADC982EA58
9.506541,0x0200,8,6CF6C3CCAC2F4367
9.507759,0x0101,8,198F9D970E91806F
9.511992,0x0200,8,6D18EA758BB5D580
9.512441,0x0100,8,150A5FF78A8CB995
9.517376,0x0200,8,6E399309AF7A280D
9.522253,0x0200,8,6F4ADF9E4E7C1982
9.523272,0x0300,8,AA068D1E6E434A9F
9.52338,0x0100,8,75C1843122774EC6
9.527667,0x0200,8,70A4BA8AFB65F322
9.528696,0x0101,8,4FD43AE168AE5AFA
9.532524,0x0200,8,71D4E9E1B9D0E7E1
9.533844,0x0100,8,CC98CE7E446BF701
9.537687,0x0200,8,72E773852C499DF0
9.541735,0x00F0,8,0000000000000000
9.542936,0x0100,8,90C94A19C3305704
9.543128,0x0200,8,737D7E035A5E2DAE
9.548544,0x0200,8,74E060A71BF6019D
9.549603,0x0101,8,481EAAD8CB647756
9.553564,0x0100,8,F41E03B8117BC1D9
9.553912,0x0200,8,7571E6F785F1F76E
9.554612,0x0018,8,0000200000000000
9.558599,0x0200,8,76B11D887E0C6D8F
9.563875,0x0100,8,6E2100BA3D69E29A
9.56408,0x0200,8,7764803423432250
9.569366,0x0200,8,782D24CB3BFD294E
9.570548,0x0101,8,9CE8538178798A0A
9.57437,0x0100,8,129B1F3C7EA909AE
9.574406,0x0200,8,799CA6AFA93615BD
9.579009,0x0200,8,7A4C84AA08A02165
9.582052,0x00F0,8,0000000000000000
9.583573,0x0200,8,7B6FB089C2D16155
9.585356,0x0100,8,4A61217DC2253102
9.586296,0x0201,8,DD377DDC86907069
9.588898,0x0200,8,7CAB3AC216B3D9BB
9.590804,0x0101,8,3EAF735A6FCE9C4B
9.59352,0x0200,8,7D09869819E90373
9.594724,0x0100,8,AFDBFBDF38CEEA36
9.598473,0x0200,8,7E6E728D61EB2684
9.602722,0x0018,8,0000200000000000
9.603714,0x0200,8,7F5472617CF79DFE
9.604794,0x0100,8,E39C4D9906D43531
9.608378,0x0200,8,8036D911D54ECB74
9.610359,0x0101,8,C843B16223FB9955
9.613784,0x0200,8,811DAB3790DE9D8E
9.615021,0x0100,8,034F4F649C952741
9.618946,0x0200,8,82440B14F7E58F7A
9.621054,0x0300,8,18D9AB6C48A37367
9.621834,0x00F0,8,0000000000000000
9.62388,0x0200,8,83674E69FFE734DC
9.625264,0x0100,8,EA341C9231A55B77
9.629104,0x0200,8,8481488473933C99
9.631065,0x0101,8,5CCD4D52E29EF125
9.634376,0x0200,8,85BFF676C321ED5F
9.634814,0x0100,8,774820D89C17CA8E
9.639103,0x0200,8,8620E549E7785E78
9.643854,0x0100,8,3E997DB216419CA2
9.643947,0x0200,8,874DC5A1C5EFF2D3
9.64935,0x0200,8,884E4A0944628750
9.650165,0x0101,8,DA8A1D60EE153455
9.653131,0x0100,8,BFCC8DAD14CFAF9D
9.654092,0x0018,8,0000200000000000
9.654305,0x0200,8,891091C05AA8B318
9.659369,0x0200,8,8AE91FAAC149402B
9.662549,0x00F0,8,0000000000000000
9.663901,0x0100,8,266995989C455B97
9.664247,0x0200,8,8B3942414FC33FEA
9.669636,0x0200,8,8C1DDCD71498A227
9.670448,0x0101,8,DDC874E610BA240D
9.673236,0x0100,8,2AC80BC6B343DC68
9.675049,0x0200,8,8D148DA27B977349
9.679709,0x0200,8,8E023351B3CFB853
9.682513,0x0100,8,0D9479A0843DD952
9.685199,0x0200,8,8F66DCE4E6CAB294
9.690052,0x0200,8,9005FD8602722561
9.690383,0x0101,8,CC5DCEF37BF03A51
9.693384,0x0100,8,8739E96A29713DC6
9.695524,0x0200,8,91C151103A42595E
9.700892,0x0200,8,9223FE5F56AA8CBA
9.702426,0x00F0,8,0000000000000000
9.703608,0x0100,8,BC7899DCA2C032C4
9.704272,0x0018,8,0000200000000000
9.705868,0x0200,8,93B31122EC469BAD
9.710682,0x0101,8,647640B5828956F7
9.7113,0x0200,8,9480822E1080C40D
9.713311,0x0100,8,863FE7E9EF815DFE
9.716508,0x0200,8,959F5CA663779AF9
9.721105,0x0200,8,963329AB7E96ABFE
9.721654,0x0300,8,AF6D2B3057E2030D
9.723056,0x0100,8,E8F7F3B7E122A78F
9.72576,0x0200,8,9707238A76FFF3D4
9.730675,0x0200,8,980358DD2279E242
9.730772,0x0101,8,E25C25A0C55629C1
9.733729,0x0100,8,E53CBF8FD59305B2
9.735751,0x0200,8,9974D2DFC5D718AB
9.741114,0x0200,8,9A07D8838DFE7255
9.741173,0x00F0,8,0004000000000000
9.74446,0x0100,8,5A578D9C13D1D3DE
9.746597,0x0200,8,9B9EF8AB62934A78
9.750399,0x0101,8,5D4CEF8AAA8CD6BF
9.751499,0x0200,8,9CAC76B0D74E8670
9.75411,0x0018,8,0000200000000000
9.754496,0x0100,8,A96655C2475B4DDA
9.756766,0x0200,8,9DC0DBA0ED1F4774
9.762125,0x0200,8,9E733264EC72E28C
9.763769,0x0100,8,D06EBAEECF8B8BD0
9.767205,0x0200,8,9F5C5F348D9B12C2
9.770776,0x0101,8,0DCBA113AD39C256
9.772395,0x0200,8,A0AE3D7B5E5CFAB2
9.773466,0x0100,8,293FCDAD82633A91
9.777769,0x0200,8,A159F10AB804976D
9.782219,0x00F0,8,0004000000000000
9.783245,0x0200,8,A27C122617379596
9.783954,0x0100,8,0CDEEF731693ED8C
9.784568,0x0201,8,83B2E3362F982548
9.788136,0x0200,8,A34F23C3383570E9
9.791518,0x0101,8,349097496B9A1370
9.793188,0x0200,8,A45DFDE6992DF3CE
9.794111,0x0100,8,12D98F5A3D555E32
9.797998,0x0200,8,A53B060B354970B2
9.803068,0x0200,8,A6BEEEB8B7499C1C
9.803339,0x0018,8,0000200000000000
9.804499,0x0100,8,C36FA1831553B696
9.808387,0x0200,8,A725C0949A981A14
9.811743,0x0101,8,CA0EB4FA99BC4EEB
9.813386,0x0200,8,A8002EB90E92CE7F
9.814956,0x0100,8,385B07F639CB3D25
9.817892,0x0200,8,A958055FE5BF3C0F
9.818704,0x0300,8,FEB4F3FC97E01662
9.821544,0x00F0,8,0004000000000000
9.823313,0x0200,8,AABCF388A1E83FE0
9.825182,0x0100,8,201935057D6C3349
9.828598,0x0200,8,ABF6B1F31DFA0A19
9.831842,0x0101,8,55020BFFAFF5E03E
9.833791,0x0200,8,ACB336329D40523B
9.835285,0x0100,8,C63D6E04A6A8FF37
9.839285,0x0200,8,AD75730C7D842E9D
9.844457,0x0200,8,AE820B65C1BECF5C
9.845091,0x0100,8,631DEF23CE3D49E3
9.8491,0x0200,8,AFC6701A8CF59068
9.852444,0x0101,8,8CE858ADAA456D96
9.852717,0x0018,8,0000200000000000
9.85394,0x0200,8,B06A13FAF971F159
9.854092,0x0100,8,73264E7CC4992A44
9.858653,0x0200,8,B1D533DA242D5938
9.863555,0x0200,8,B2C2EB501FF177B2
9.864111,0x0100,8,D960F26E38AEBB05
9.868607,0x0200,8,B35B5941B48BAA72
9.871634,0x0101,8,8D64399281A89D6D
9.873399,0x0200,8,B42ECFC1C2EC7BFC
9.874574,0x0100,8,8EBD2256299FA1E4
9.878561,0x0200,8,B5674629978877EC
9.883583,0x0200,8,B6E420091FD87AF0
9.884064,0x0100,8,C0559938934411C3
9.888535,0x0200,8,B7759E172A219605
9.891867,0x0101,8,1CA7567C539A0719
9.893379,0x0200,8,B886DA408C2AC20E
9.894469,0x0100,8,5F0845ED34EE63BE
9.89806,0x0200,8,B949DA6DF40D4135
9.901755,0x0018,8,0000200000000000
9.902781,0x0200,8,BA4AF60F2954E326
9.904097,0x00F0,8,0004000000000000
9.904213,0x0100,8,8F15D88E3819C572
9.907942,0x0200,8,BB283E4BC80972A3
9.9116,0x0101,8,26160CB77BB9DC0C
9.913189,0x0200,8,BC5541CADB0C2506
9.914636,0x0100,8,40FD95E9AD4DF0DC
9.916417,0x0300,8,00AEB583F2E40DC4
9.918081,0x0200,8,BD201F78722912C7
9.922746,0x0200,8,BE95A6C9BC9FDD71
9.924423,0x0100,8,180A9706F839D90E
9.927854,0x0200,8,BFCF72FEC07D6A3C
9.930954,0x0101,8,71DA8287063F5342
9.932676,0x0200,8,C0CB8B0FA84581D4
9.93496,0x0100,8,7DA5C99BE48877A3
9.937832,0x0200,8,C1A4CA8FDA231E7D
9.943267,0x0200,8,C272B212D8BF24FF
9.944933,0x0100,8,C4CE4B3644D78017
9.945544,0x00F0,8,0004000000000000
9.94806,0x0200,8,C384A7E46CC0286B
9.950379,0x0101,8,3CB5D60048773E28
9.952452,0x0018,8,0000200000000000
9.952691,0x0200,8,C4958DF218372B41
9.955122,0x0100,8,E546768252658036
9.95807,0x0200,8,C5A7BF25CB166949
9.964361,0x0100,8,EB3803AFCC23A65D
9.967852,0x0200,8,C7EB9BA073A4F9B7
9.970096,0x0101,8,1B9B6A453A6082AC
9.973188,0x0200,8,C8DA65D017404C0F
9.974544,0x0100,8,F48F69E9B759AD1C
9.978224,0x0200,8,C930D18E4414F77E
9.982888,0x0200,8,CAA2A1D905F85A6F
9.985312,0x0100,8,8AF6EEC9D37CACF3
9.985424,0x0201,8,F7F0C56C40E23632
9.987001,0x00F0,8,0004000000000000
9.988138,0x0200,8,CB7530787B3F10E4
9.990881,0x0101,8,3313B502229B81C1
9.992809,0x0200,8,CC502CFF99274BEA
9.996189,0x0100,8,A55C86209D595A73
9.997732,0x0200,8,CD006D5F727DAD7C
10.000457,0x0018,8,0000000000000000
10.002479,0x0200,8,CEA1E8AFF18D3AAF
10.006146,0x0100,8,2F4B974FF087CF40
10.007595,0x0200,8,CF1BD60E073D3D88
10.011541,0x0101,8,847A2C195332424E
10.012111,0x0200,8,D01AE83D9CB78F58
10.013442,0x0300,8,34D0FD4AA69564AD
10.015992,0x0100,8,0E4DE28AA308F310
10.016995,0x0200,8,D11317391E1C97EC
10.021776,0x0200,8,D2C78EB2314A6256
10.025069,0x0100,8,CF3AF1B24195C9A2
10.026503,0x0200,8,D348641F7073697A
10.028382,0x00F0,8,0004000000000000
10.030718,0x0101,8,8925D979123B0065
10.031847,0x0200,8,D43D58A1639C379A
10.034856,0x0100,8,01C76257CD396F3E
10.036853,0x0200,8,D518E34A520D7441
10.041507,0x0200,8,D63796CA5E2494E2
10.044303,0x0100,8,0A37ED8131685DFE
10.046581,0x0200,8,D71196AA8B4065B5
10.050003,0x0101,8,E050494B7934045C
10.050954,0x0018,8,0000000000000000
10.05168,0x0200,8,D83ADAEA56004F48
10.055221,0x0100,8,F6D66BFEB50E80B7
10.056633,0x0200,8,D93084E474FB83A4
10.061698,0x0200,8,DA26EDEE01907A36
10.066061,0x0100,8,632C16C86890E75A
10.067014,0x00F0,8,0000000000000000
10.067072,0x0200,8,DB4C3915F5930B5F
10.069162,0x0101,8,5893ACB9DAC8BAFC
10.0722,0x0200,8,DC7D861CB1A0B054
10.076011,0x0100,8,F973600985D89F10
10.077059,0x0200,8,DD9B0205FF469E88
10.081832,0x0200,8,DEFD7EBFEA3CFF90
10.086491,0x0100,8,D8AEC32D77513F5E
10.086791,0x0200,8,DF104AC596C922A6
10.088584,0x0101,8,A94D4368AEF6B124
10.091526,0x0200,8,E0DBC8485FA32351
10.096171,0x0200,8,E10D5B73A1E154E5
10.097033,0x0100,8,0424AD14B1F116FF
10.100221,0x0018,8,0000000000000000
10.100704,0x0200,8,E263D585C64EE88B
10.105499,0x0200,8,E3FBE3D8CAAF4157
10.106674,0x00F0,8,0000000000000000
10.107613,0x0101,8,1F1F4970ACC2AB3E
10.107774,0x0100,8,2972907A6CF93621
10.110363,0x0200,8,E46DB4AA60670558
10.111764,0x0300,8,87D06C9D0643504E
10.114993,0x0200,8,E5F3A466A26CB156
10.117021,0x0100,8,5F002259C5EF1D9F
10.119866,0x0200,8,E697BAD779B2DDD1
10.124832,0x0200,8,E7E1ADD9F28E9B8E
10.128294,0x0101,8,0472112C9CFF305C
10.129771,0x0200,8,E858F3D91F5F74F7
10.134718,0x0200,8,E9565AF0BA525C09
10.136413,0x0100,8,0F28787C9ED99774
10.139652,0x0200,8,EAF56E6DBF2C70A2
10.144331,0x0200,8,EB16F6B081E3EAFB
10.146551,0x00F0,8,0000000000000000
10.14706,0x0100,8,71AA0EC99991CD64
10.148466,0x0101,8,27E2B911E3E6F683
10.149763,0x0200,8,EC13749A41CB6133
10.150818,0x0018,8,0000000000000000
10.157725,0x0100,8,8F8BBA4DFCDD9B7A
10.160583,0x0200,8,EEF87F9E8985A475
10.165962,0x0200,8,EFD0646B05536E72
10.167363,0x0100,8,8981C82E6F2AF5F5
10.169354,0x0101,8,68E5C8A5938FE0DD
10.170836,0x0200,8,F0DE0E67C4A1CCC1
10.175708,0x0200,8,F1D167FC26341FC3
10.17733,0x0100,8,99D693EF1FFD2538
10.180732,0x0200,8,F20773A00309EB87
10.185139,0x00F0,8,0000000000000000
10.185906,0x0200,8,F31CA9D4D97516C8
10.186911,0x0201,8,B06DA1DE1AC33DDE
10.187019,0x0100,8,82FFBB4D2A8C9BC6
10.189188,0x0101,8,BED3F0D9DB76E8B4
10.190927,0x0200,8,F4FE5945DD802A91
10.196063,0x0200,8,F5EDA51D0421C930
10.197155,0x0100,8,8A79F8766B76C58C
10.200771,0x0200,8,F6CEBDB08710EB45
10.20558,0x0200,8,F7B2332395CCC16C
10.207359,0x0100,8,6CB5DBC5F538C7FB
10.209639,0x0101,8,312BD9CF6B5C0EA7
10.210723,0x0200,8,F8116A8AC0BE575C
10.211591,0x0300,8,C170F062C4E678C5
10.215477,0x0200,8,F9EF7718D80EA8AB
10.216673,0x0100,8,902F55DA979FE900
10.220089,0x0200,8,FA725A91FC71CEE7
10.225037,0x00F0,8,0000000000000000
10.225074,0x0200,8,FB6468049933799C
10.225756,0x0100,8,DBA3FDE2D4743961
10.229682,0x0200,8,FCA8D64895321834
10.229863,0x0101,8,A8B541D8447503B2
10.234847,0x0200,8,FDDAC995C789C318
10.235111,0x0100,8,015C11BAFE05382F
10.239683,0x0200,8,FED90B513B42E59A
10.244227,0x0200,8,FF5D66437B775A75
10.245308,0x0100,8,B542FD9B58E6E4CE
10.248758,0x0200,8,0024F1E1A990D350
10.249674,0x0018,8,0000000000000000
10.249982,0x0101,8,BEF441FA7C772745
10.253413,0x0200,8,013DFB15B8C76F02
10.255091,0x0100,8,C5C5B9F2B6FB7BB9
10.258448,0x0200,8,02D3566A3E8145C2
10.26333,0x0200,8,03C241ABC4AD2726
10.26397,0x00F0,8,0000000000000000
10.264996,0x0100,8,09DDB8A4A40C946E
10.268099,0x0200,8,0431B59ECFD998EC
10.270643,0x0101,8,CE23280649C84E1D
10.273268,0x0200,8,05800FB3AFDFAD65
10.275688,0x0100,8,3DFE66FD0288EEA6
10.278538,0x0200,8,0697C86CC53D26CE
10.283304,0x0200,8,07E1912B32105800
10.286408,0x0100,8,63F849FF6E19FB39
10.288167,0x0200,8,0888DCF5BFD4579E
10.290903,0x0101,8,EB71AAAA70FE984F
10.292748,0x0200,8,096368F097610FE8
10.296486,0x0100,8,9884CC75CAC3DA32
10.297679,0x0200,8,0AF0252E8FD3ABC6
10.301545,0x0018,8,0000000000000000
10.303148,0x00F0,8,0000000000000000
10.303169,0x0200,8,0BC5430B4FD9D2D9
10.305843,0x0100,8,7A8BBE08FD9E4046
10.308383,0x0200,8,0C56C4F11A6A82FB
10.308965,0x0300,8,C4C7AF60929C4684
10.311506,0x0101,8,271B6A986E9EAF45
10.31293,0x0200,8,0D92C58E5A286475
10.316187,0x0100,8,322632272B946E20
10.318185,0x0200,8,0E13DABEB0685F10
10.32357,0x0200,8,0F20314017BC23A9
10.325593,0x0100,8,C6FAEBB4A71A332E
10.328284,0x0200,8,10DCC6F4AFAC190A
10.331806,0x0101,8,4CD15E5254219033
10.333149,0x0200,8,11AF6A5AEC0A668E
10.335423,0x0100,8,07912B4FD707B8B8
10.338318,0x0200,8,12D428AE6255B821
10.342256,0x00F0,8,0000000000000000
10.343143,0x0200,8,137686F8F1042493
10.346185,0x0100,8,F76C3BAC417C3287
10.348076,0x0200,8,14F353740151E753
10.350763,0x0018,8,0000000000000000
10.352704,0x0101,8,A64C87FC023DD017
10.352825,0x0200,8,15EE1CD433ED9053
10.356019,0x0100,8,FC64BCFB68946D80
10.358194,0x0200,8,167F784C54BE7137
10.363677,0x0200,8,17A39553D8EC2200
10.365535,0x0100,8,7947F516EFCCCB94
10.368892,0x0200,8,1803E457641F1AA3
10.372983,0x0101,8,D52B7D00C3940E69
10.373568,0x0200,8,19EE6EF456408CC1
10.37555,0x0100,8,2460ED1F3754EE2A
10.378473,0x0200,8,1A6C30564DB831A1
10.383133,0x0200,8,1B13D069B887BF56
10.383415,0x00F0,8,0000000000000000
10.386143,0x0100,8,6E2AC78BEF68E219
10.388306,0x0200,8,1C62B9D4D0364FE3
10.390371,0x0201,8,820EA8737030B6F5
10.393331,0x0200,8,1D49652789CA3585
10.393505,0x0101,8,EFEC7D55D808242F
10.396197,0x0100,8,FE74A47609173065
10.398587,0x0200,8,1E9242920CD3E61C
10.401389,0x0018,8,0000000000000000
10.403212,0x0200,8,1FD0EE63D1515C82
10.405589,0x0100,8,D82D44F5829D888E
10.408016,0x0300,8,5171D3724C5D9826
10.408163,0x0200,8,208B49BB7822736A
10.41344,0x0200,8,21E8B35DD884B1BD
10.414048,0x0101,8,45966BF1EF0B68AC
10.415605,0x0100,8,D7F1DF2593690930
10.418035,0x0200,8,22CD94B09C23D2AA
10.421996,0x00F0,8,0004000000000000
10.423327,0x0200,8,23476C6219FB01BA
10.424976,0x0100,8,F29684E365B26BCF
10.427935,0x0200,8,243242E8F87E4AFE
10.432574,0x0200,8,257DE84071CCEA8E
10.433289,0x0101,8,F3B7FB73679F697B
10.434077,0x0100,8,582C3144CBDA8654
10.437704,0x0200,8,268513BD2944BBCE
10.443118,0x0200,8,27C5C1E30FEAD155
10.44348,0x0100,8,C4A32BC4D0013539
10.448402,0x0200,8,28CE13448E7C27A1
10.449538,0x0018,8,0000000000000000
10.452756,0x0101,8,6EEC551ACBDC805E
10.453401,0x0200,8,29B2A790AAF82E8D
10.454427,0x0100,8,DB9D252741569E1B
10.458204,0x0200,8,2A3EE03950C9DCC1
10.462909,0x0200,8,2B5939E4D5EB7F08
10.463146,0x00F0,8,0004000000000000
10.464406,0x0100,8,E54CC7BD94A6EE8B
10.468083,0x0200,8,2C5F036B9A2B462D
10.473164,0x0200,8,2D1416426E1D408E
10.473667,0x0101,8,A94226C10E93421B
10.475301,0x0100,8,3FB7D2E4B978E59D
10.478106,0x0200,8,2E36BB782A7C5E99
10.483272,0x0200,8,2FE18D1B4AC7ABF1
10.485602,0x0100,8,F1A49C25AA601127
10.488749,0x0200,8,3038450805BCB276
10.4933,0x0200,8,31FE111145B6E4E1
10.49404,0x0101,8,2D56AAFDBC7948C1
10.495916,0x0100,8,119768BAC60334A4
10.498085,0x0200,8,32008370486C2DAE
10.500954,0x0018,8,0000200000000000
10.503552,0x0200,8,337AAAC923BA3934
10.504116,0x00F0,8,0004000000000000
